email_opens,website_visits,brochure_downloads,contact_attempts,home_age,home_size_sqft,current_heating_age,estimated_income,credit_score,heating_degree_days,electricity_rate,referral,previous_customer,homeowner,time_in_home,converted,conversion_probability,predicted_conversion,lead_priority
1,2,0,0,23,1714,3,59944,637,3236,0.0851281323786896,0,0,1,5,0,2.9674317537465917e-05,0,Low
2,1,0,0,34,3228,3,69131,639,4637,0.1542235532385926,0,0,1,6,0,2.9674317537465917e-05,0,Low
1,0,0,1,15,3194,19,32041,558,5033,0.1343815133392819,0,0,1,10,0,2.9674317537465917e-05,0,Low
3,2,1,0,37,3349,7,48741,585,4467,0.093116888584293,0,0,1,0,0,2.9674317537465917e-05,0,Low
0,2,0,0,32,2820,3,53850,531,4668,0.0842069655513045,1,0,1,0,0,2.9674317537465917e-05,0,Low
2,1,1,0,23,1904,4,89272,656,3680,0.0858878760361153,1,0,1,7,0,2.9674317537465917e-05,0,Low
2,0,0,1,25,1792,14,49543,706,3805,0.2119604836053148,0,0,1,2,0,2.9674317537465917e-05,0,Low
4,1,0,0,27,2619,1,56268,551,3189,0.1378407768745393,0,0,1,4,0,2.9674317537465917e-05,0,Low
1,0,1,0,31,1756,15,38069,693,3877,0.1599656726615023,0,0,1,1,0,2.9674317537465917e-05,0,Low
1,1,0,0,34,2051,8,69276,723,4717,0.0856990043057529,0,0,0,11,0,2.9674317537465917e-05,0,Low
4,0,0,0,36,2333,5,43850,583,5222,0.1938933845210912,0,0,1,6,0,2.9674317537465917e-05,0,Low
2,2,0,0,37,1444,7,45631,559,4586,0.1394539212701752,1,0,1,11,0,2.9674317537465917e-05,0,Low
1,2,0,1,23,2750,8,32472,540,5859,0.0844179204535751,1,0,1,8,0,2.9674317537465917e-05,0,Low
3,0,0,0,29,2544,10,70846,662,5680,0.1679443128833934,0,0,1,11,0,2.9674317537465917e-05,0,Low
2,0,0,0,38,2984,19,68060,648,3443,0.1448373790536162,0,0,1,6,0,2.9674317537465917e-05,0,Low
2,0,1,0,27,2614,9,91975,550,5127,0.1103926914518075,1,0,1,0,0,2.9674317537465917e-05,0,Low
4,0,0,1,15,2566,16,55364,542,4540,0.1466898300111623,0,0,1,1,0,2.9674317537465917e-05,0,Low
2,0,0,0,29,1555,8,44672,673,5768,0.1083445613387117,0,0,0,2,0,2.9674317537465917e-05,0,Low
2,2,0,1,27,1666,3,45041,666,3476,0.1679103637473062,0,0,1,3,0,2.9674317537465917e-05,0,Low
2,0,0,1,33,1729,4,61700,577,3181,0.2043988341702641,0,0,1,5,0,2.9674317537465917e-05,0,Low
3,2,0,0,28,2434,3,37194,603,4573,0.102001003461033,1,0,1,4,0,2.9674317537465917e-05,0,Low
4,1,1,0,30,961,12,39106,684,3820,0.1693053687346289,0,0,1,12,0,2.9674317537465917e-05,0,Low
3,0,1,0,29,1889,10,44768,705,4048,0.1442057605313113,0,0,1,2,0,2.9674317537465917e-05,0,Low
1,2,0,0,35,1269,13,70815,659,4147,0.1598001859762567,0,0,1,1,0,2.9674317537465917e-05,0,Low
3,1,0,1,35,1493,1,51694,658,3751,0.0870004756336152,0,0,1,1,0,2.9674317537465917e-05,0,Low
0,0,1,0,31,3105,0,34757,661,3537,0.0802673691001552,0,0,1,11,0,2.9674317537465917e-05,0,Low
4,0,1,0,27,2333,9,52150,515,3554,0.140894405193676,1,0,1,8,0,2.9674317537465917e-05,0,Low
2,1,1,1,34,1451,16,63706,632,4150,0.0877358138632015,0,0,1,1,0,2.9674317537465917e-05,0,Low
4,0,0,0,26,1579,9,73225,524,3495,0.2171216380986401,0,0,1,14,0,2.9674317537465917e-05,0,Low
4,1,0,0,31,3011,10,85885,528,4702,0.1997383641420587,1,0,1,1,0,2.9674317537465917e-05,0,Low
1,0,0,1,29,1942,7,48505,570,5006,0.1275918857150379,0,0,1,12,0,2.9674317537465917e-05,0,Low
1,1,0,1,31,2775,1,50591,694,4992,0.1646173122633039,0,0,1,6,0,2.9674317537465917e-05,0,Low
2,1,1,0,32,3058,11,67789,719,4324,0.1826347772511372,0,0,0,11,0,2.9674317537465917e-05,0,Low
3,1,0,0,15,1921,10,53576,688,5337,0.1709711777459197,0,0,1,7,0,2.9674317537465917e-05,0,Low
2,1,1,0,27,1227,2,76351,552,3512,0.1121361986152574,1,0,1,7,0,2.9674317537465917e-05,0,Low
3,2,0,1,29,1211,7,66960,680,4302,0.1989630629840753,0,0,1,1,0,2.9674317537465917e-05,0,Low
1,0,0,0,15,1582,2,74981,527,3683,0.1952945802625882,1,0,1,13,0,2.9674317537465917e-05,0,Low
1,0,0,1,25,1895,21,49071,701,3656,0.1516658941720784,0,0,1,4,0,2.9674317537465917e-05,0,Low
4,1,0,1,32,2951,18,69235,637,3386,0.2171321499955816,0,0,0,9,0,2.9674317537465917e-05,0,Low
2,2,0,1,30,863,21,44131,636,4028,0.1915950677385277,1,0,1,2,0,2.9674317537465917e-05,0,Low
4,1,0,1,38,1997,17,30880,541,3176,0.1108735146779387,0,0,1,5,0,2.9674317537465917e-05,0,Low
0,1,0,0,32,2732,5,43029,646,3283,0.2140787002305925,1,0,1,5,0,2.9674317537465917e-05,0,Low
2,1,0,1,34,3293,1,72439,646,5979,0.0893845643228855,0,0,1,12,0,2.9674317537465917e-05,0,Low
2,0,0,0,15,1610,23,49907,635,3662,0.1172281951214112,0,0,0,5,0,2.9674317537465917e-05,0,Low
2,0,0,0,29,2630,6,55984,504,5420,0.1385841542242649,0,0,1,0,0,2.9674317537465917e-05,0,Low
1,1,1,1,23,2408,20,77044,609,3694,0.0830603714738146,1,0,1,9,0,2.9674317537465917e-05,0,Low
0,0,0,0,39,806,11,39891,570,5264,0.1000191180494562,1,0,1,5,0,2.9674317537465917e-05,0,Low
0,1,0,0,36,1407,15,35715,510,3968,0.1127778231444812,0,1,1,1,0,2.9674317537465917e-05,0,Low
1,0,1,0,29,1265,3,68433,714,4804,0.1005030702658686,0,0,1,2,0,2.9674317537465917e-05,0,Low
0,0,0,1,23,2499,5,36873,730,5915,0.1635045191201739,0,0,1,14,0,2.9674317537465917e-05,0,Low
4,2,0,0,24,3269,3,75135,531,3894,0.2014007002086931,1,0,1,1,0,2.9674317537465917e-05,0,Low
3,0,0,0,23,1611,5,54151,684,5864,0.1129441002549674,0,0,1,11,0,2.9674317537465917e-05,0,Low
1,2,0,1,30,1465,11,69901,653,5220,0.1003177489026949,0,0,1,4,0,2.9674317537465917e-05,0,Low
2,0,0,1,27,2729,6,54428,707,4470,0.1464917794615169,0,0,1,1,0,2.9674317537465917e-05,0,Low
1,1,0,0,30,1506,3,48856,733,4316,0.1506654533248304,0,0,0,2,0,2.9674317537465917e-05,0,Low
0,1,0,1,39,1802,20,37310,612,3856,0.1125487107006414,0,0,1,11,0,2.9674317537465917e-05,0,Low
2,1,1,1,30,1026,2,53498,572,5639,0.1672176252214699,1,0,1,10,0,2.9674317537465917e-05,0,Low
3,0,0,0,23,1580,22,72811,648,3559,0.1482369854566181,0,0,1,10,0,2.9674317537465917e-05,0,Low
3,1,0,0,25,2770,2,35132,666,4352,0.1634760879676731,0,0,0,13,0,2.9674317537465917e-05,0,Low
1,1,0,0,34,2955,7,38255,715,3646,0.1248189187682501,0,0,1,13,0,2.9674317537465917e-05,0,Low
2,0,0,0,25,2233,5,41741,740,4875,0.1946346547999461,0,0,1,10,0,2.9674317537465917e-05,0,Low
2,0,0,0,35,3092,2,58379,552,5551,0.0833760988476016,0,0,0,0,0,2.9674317537465917e-05,0,Low
1,0,1,0,30,3230,18,71872,615,3200,0.1330859651436806,1,0,1,4,0,2.9674317537465917e-05,0,Low
2,2,0,0,25,2114,5,52952,700,5691,0.1786526229855278,0,0,1,3,0,2.9674317537465917e-05,0,Low
2,1,0,0,29,2420,3,37996,526,4387,0.119056493530946,1,0,1,5,0,2.9674317537465917e-05,0,Low
3,1,0,1,33,1978,7,38945,676,4951,0.2093106263550359,1,1,1,7,0,2.9674317537465917e-05,0,Low
2,1,1,1,28,1839,3,43575,712,5284,0.1428129442692982,0,0,0,8,0,2.9674317537465917e-05,0,Low
3,0,0,1,34,3284,5,64825,540,3417,0.2141718326035807,1,0,1,2,0,2.9674317537465917e-05,0,Low
1,0,1,1,23,1349,11,35897,657,4814,0.1842936358269396,1,0,1,0,0,2.9674317537465917e-05,0,Low
1,0,0,1,29,2793,7,43862,716,5795,0.1592028126985801,0,0,1,8,0,2.9674317537465917e-05,0,Low
1,0,0,0,38,2656,7,97830,676,5260,0.1975817746356911,1,0,0,7,0,2.9674317537465917e-05,0,Low
1,1,0,0,37,1198,3,52682,667,4608,0.1037190566892731,0,0,1,4,0,2.9674317537465917e-05,0,Low
4,2,1,0,28,1904,9,65196,568,4423,0.1730643218756666,0,0,1,10,0,2.9674317537465917e-05,0,Low
3,0,0,0,39,3311,13,57303,629,4045,0.1007292582878956,0,0,1,2,0,2.9674317537465917e-05,0,Low
3,1,0,1,29,2311,5,57468,552,3337,0.0878266028641744,1,0,1,1,0,2.9674317537465917e-05,0,Low
2,1,0,1,15,1232,17,37062,603,5372,0.0916174773295647,1,0,1,6,0,2.9674317537465917e-05,0,Low
4,1,0,0,30,3308,10,30148,609,3240,0.1886031276887591,1,0,1,8,0,2.9674317537465917e-05,0,Low
1,0,0,0,29,3405,5,33634,721,3362,0.1421631961022619,0,0,1,3,0,2.9674317537465917e-05,0,Low
1,1,0,1,37,2393,14,73805,605,3672,0.1351753065670615,0,0,1,5,0,2.9674317537465917e-05,0,Low
0,2,1,1,29,2757,6,68133,663,4085,0.1022991272885094,0,0,1,1,0,2.9674317537465917e-05,0,Low
0,1,0,0,24,2937,8,51179,671,5209,0.1277449492091559,0,0,1,11,0,2.9674317537465917e-05,0,Low
0,0,0,0,27,2629,1,38645,722,4578,0.1349146831681549,0,0,1,12,0,2.9674317537465917e-05,0,Low
2,1,1,0,23,3221,0,55777,573,4559,0.1433866996757732,0,0,1,4,0,2.9674317537465917e-05,0,Low
2,1,0,0,31,2352,11,35249,514,5084,0.1188592455481644,0,0,1,6,0,2.9674317537465917e-05,0,Low
1,0,0,0,35,1659,2,50306,645,4229,0.1797593332037861,0,0,1,0,0,2.9674317537465917e-05,0,Low
2,0,0,1,29,1602,12,38713,570,3347,0.1857877242672426,1,0,1,12,0,2.9674317537465917e-05,0,Low
2,1,0,1,30,2708,11,64307,743,5159,0.1747670552760208,0,0,1,13,0,2.9674317537465917e-05,0,Low
1,2,0,1,26,1118,0,63357,646,3937,0.1965699180989811,0,0,1,4,0,2.9674317537465917e-05,0,Low
3,1,1,1,29,2554,10,44487,516,4323,0.1713252144776781,0,0,0,7,0,2.9674317537465917e-05,0,Low
3,1,0,1,38,1152,6,67804,648,4756,0.1220015239776176,0,0,1,14,0,2.9674317537465917e-05,0,Low
2,1,1,1,26,1189,10,52122,640,3223,0.2074615026496021,0,0,0,11,0,2.9674317537465917e-05,0,Low
2,1,1,0,37,3192,1,67736,579,4574,0.1079995209979401,0,0,1,3,0,2.9674317537465917e-05,0,Low
1,0,1,0,28,1987,9,46567,636,4599,0.1410982259282591,0,0,1,1,0,2.9674317537465917e-05,0,Low
2,0,0,1,35,2405,3,46964,665,5200,0.0869459048671256,0,0,0,4,0,2.9674317537465917e-05,0,Low
1,1,1,1,29,2652,2,33045,550,5729,0.1902572813205142,0,0,1,2,0,2.9674317537465917e-05,0,Low
2,1,0,0,38,2153,9,33751,640,5577,0.1026058674126665,0,0,0,2,0,2.9674317537465917e-05,0,Low
1,2,0,0,28,2286,7,54434,517,4260,0.1266916582577773,0,0,1,7,0,2.9674317537465917e-05,0,Low
3,0,0,1,28,1544,13,47442,630,3782,0.0865038908188161,1,0,1,3,0,2.9674317537465917e-05,0,Low
3,0,0,1,34,1380,0,67569,669,4053,0.1628675828821558,1,0,0,2,0,2.9674317537465917e-05,0,Low
3,0,0,1,25,3054,8,33457,730,5085,0.1812373643166286,0,0,0,0,0,2.9674317537465917e-05,0,Low
3,2,0,1,38,2294,4,67709,525,3733,0.1304432630148833,0,0,1,6,0,2.9674317537465917e-05,0,Low
2,0,1,1,27,2763,0,72916,506,5955,0.1468289442029572,0,0,1,3,0,2.9674317537465917e-05,0,Low
0,2,0,1,37,2556,0,76754,530,3521,0.1834116248892791,1,0,0,13,0,2.9674317537465917e-05,0,Low
2,1,0,1,27,3483,10,70964,609,5467,0.0804196996406947,0,0,0,5,0,2.9674317537465917e-05,0,Low
1,1,0,0,33,1038,24,46586,523,3499,0.0922749067327726,0,0,1,6,0,2.9674317537465917e-05,0,Low
3,0,0,0,35,2108,10,41463,683,3736,0.1781271721603772,0,0,1,11,0,2.9674317537465917e-05,0,Low
1,0,1,0,28,1563,3,61967,518,5857,0.0981782146835537,1,0,0,1,0,2.9674317537465917e-05,0,Low
3,0,0,1,24,2438,2,53999,634,4831,0.1566585901346096,0,0,1,0,0,2.9674317537465917e-05,0,Low
3,2,1,1,30,2717,6,46012,645,5433,0.1777794991808157,0,0,0,3,0,2.9674317537465917e-05,0,Low
2,1,1,1,23,1655,16,31432,724,3970,0.1519878169633381,0,0,0,4,0,2.9674317537465917e-05,0,Low
1,1,0,1,25,2335,2,66506,555,4105,0.1998981861602259,0,0,1,8,0,2.9674317537465917e-05,0,Low
4,0,0,1,25,2531,4,37012,617,4087,0.2160464491995097,0,0,1,1,0,2.9674317537465917e-05,0,Low
2,0,0,1,26,2663,13,48654,627,3470,0.1444728867614617,1,0,1,12,0,2.9674317537465917e-05,0,Low
2,1,0,0,24,2425,11,60204,653,5642,0.1434856937804282,0,0,1,5,0,2.9674317537465917e-05,0,Low
2,1,0,0,25,3014,4,47469,683,4328,0.1234941515529752,0,0,0,6,0,2.9674317537465917e-05,0,Low
3,2,1,0,31,2893,1,64834,648,5250,0.0801573998370264,0,0,1,3,0,2.9674317537465917e-05,0,Low
1,2,1,0,15,3015,13,58250,562,4979,0.1032301600464581,0,0,0,5,0,2.9674317537465917e-05,0,Low
0,2,1,0,32,2232,5,73264,579,5953,0.1294041086966532,0,0,1,12,0,2.9674317537465917e-05,0,Low
1,0,0,1,23,3118,11,69263,590,3409,0.116141867019387,0,0,1,13,0,2.9674317537465917e-05,0,Low
0,2,1,0,34,2134,14,34769,730,3785,0.1195986727049637,0,0,1,12,0,2.9674317537465917e-05,0,Low
1,0,0,1,24,3181,13,41982,617,3130,0.1317438577597613,0,0,1,14,0,2.9674317537465917e-05,0,Low
3,2,1,1,32,2224,7,74084,620,5928,0.1393108564725436,0,0,1,5,0,2.9674317537465917e-05,0,Low
1,1,1,0,37,907,12,58161,535,3384,0.1834073494866009,0,0,1,2,0,2.9674317537465917e-05,0,Low
1,1,1,0,34,1168,11,65171,622,5001,0.0879456103387252,0,0,1,14,0,2.9674317537465917e-05,0,Low
3,0,0,1,15,1908,11,45248,671,4360,0.0934808460229989,0,0,1,13,0,2.9674317537465917e-05,0,Low
3,0,0,1,23,3465,7,41037,577,4037,0.1611045853018142,0,1,1,10,0,2.9674317537465917e-05,0,Low
3,1,0,0,29,1546,22,67512,719,4095,0.0881915160898339,0,0,1,9,0,2.9674317537465917e-05,0,Low
2,2,0,1,33,1849,8,65291,554,3166,0.2065796609816332,0,0,1,3,0,2.9674317537465917e-05,0,Low
2,0,0,1,35,849,1,68986,589,4931,0.1938215083484702,0,0,1,11,0,2.9674317537465917e-05,0,Low
1,0,0,0,23,1469,6,43122,743,3676,0.1709826466599646,0,0,1,12,0,2.9674317537465917e-05,0,Low
2,1,0,0,26,2908,3,33342,634,4155,0.2072656034255239,0,0,1,8,0,2.9674317537465917e-05,0,Low
2,1,0,0,28,2605,5,42155,529,3654,0.0949799577823235,0,0,1,11,0,2.9674317537465917e-05,0,Low
3,1,0,1,30,1361,3,30156,598,3763,0.209753898994256,0,1,1,5,0,2.9674317537465917e-05,0,Low
1,0,1,1,15,1678,0,70510,682,3389,0.1100621555120201,0,0,1,10,0,2.9674317537465917e-05,0,Low
2,1,0,1,26,1353,24,46493,653,3244,0.1482290529785856,0,0,1,2,0,2.9674317537465917e-05,0,Low
2,0,1,0,36,2704,12,53420,602,4181,0.129819465985098,0,0,1,7,0,2.9674317537465917e-05,0,Low
1,0,1,0,25,3305,12,33214,568,3455,0.187100685383011,0,0,1,8,0,2.9674317537465917e-05,0,Low
3,1,0,1,26,1744,5,49594,567,5282,0.1357045812885061,0,0,1,2,0,2.9674317537465917e-05,0,Low
2,0,1,1,25,3061,17,33120,602,3545,0.1312039738592801,0,0,1,6,0,2.9674317537465917e-05,0,Low
2,0,0,1,35,2353,2,68888,639,4634,0.1897801006795294,1,0,1,2,0,2.9674317537465917e-05,0,Low
3,0,0,1,35,3269,6,58986,568,3245,0.1899594856714967,0,0,1,1,0,2.9674317537465917e-05,0,Low
2,0,1,0,39,2566,3,57746,612,5015,0.1603676573687144,0,0,0,7,0,2.9674317537465917e-05,0,Low
0,0,0,0,28,1417,3,31394,594,3436,0.115204069701804,0,0,0,11,0,2.9674317537465917e-05,0,Low
0,0,0,0,31,2785,3,52458,704,5556,0.112417798473719,0,0,1,7,0,2.9674317537465917e-05,0,Low
1,0,0,0,35,2088,0,60253,538,3119,0.1598020305406736,0,0,1,1,0,2.9674317537465917e-05,0,Low
1,2,0,0,32,1630,9,35218,506,5210,0.0960912477926574,0,0,1,4,0,2.9674317537465917e-05,0,Low
2,1,0,1,39,3421,8,71171,618,5291,0.1630765570111384,0,0,1,4,0,2.9674317537465917e-05,0,Low
0,0,0,0,28,2950,6,30066,646,3253,0.2069110597024084,0,0,1,1,0,2.9674317537465917e-05,0,Low
4,2,0,1,26,2563,12,57750,581,5841,0.1378299821139098,0,0,0,13,0,2.9674317537465917e-05,0,Low
2,0,0,0,35,3160,24,57593,652,3160,0.1378946954503006,1,0,1,10,0,2.9674317537465917e-05,0,Low
1,0,0,1,25,2413,2,50153,648,4069,0.1616275558776246,1,0,1,6,0,2.9674317537465917e-05,0,Low
4,1,0,0,26,3464,2,48934,645,3211,0.2069028552706665,0,0,0,2,0,2.9674317537465917e-05,0,Low
1,2,0,0,23,3429,1,53414,536,5277,0.2184242077131862,1,1,1,3,0,2.9674317537465917e-05,0,Low
1,2,0,1,32,2999,15,58163,689,3173,0.1591058317441343,0,0,1,11,0,2.9674317537465917e-05,0,Low
4,0,1,0,34,1928,7,39126,617,5749,0.0936921685142481,0,0,1,9,0,2.9674317537465917e-05,0,Low
3,0,2,1,33,3368,2,72116,585,4191,0.1515457283401561,1,0,1,3,0,2.9674317537465917e-05,0,Low
3,1,1,1,25,3118,1,37606,639,4125,0.0900162948822427,1,1,1,1,0,2.9674317537465917e-05,0,Low
2,0,0,0,28,1465,21,50730,535,3158,0.0844260336942096,0,0,1,3,0,2.9674317537465917e-05,0,Low
2,1,0,0,23,2919,0,80860,652,5105,0.1869512162909269,1,0,0,1,0,2.9674317537465917e-05,0,Low
2,1,1,0,24,1038,10,97389,544,5860,0.1834464292811613,1,0,1,3,0,2.9674317537465917e-05,0,Low
3,0,0,0,32,1557,12,37669,528,5481,0.1642385592457602,0,0,1,11,0,2.9674317537465917e-05,0,Low
1,1,0,1,30,3475,24,50410,682,3932,0.1026210574603741,0,0,1,6,0,2.9674317537465917e-05,0,Low
4,0,1,0,26,1674,9,81049,645,3916,0.0882523036944447,1,0,1,6,0,2.9674317537465917e-05,0,Low
2,1,0,0,33,1817,6,50122,596,4011,0.1240769250890183,0,0,1,10,0,2.9674317537465917e-05,0,Low
2,0,0,0,39,3382,1,38043,502,3856,0.1207279296151725,0,0,1,7,0,2.9674317537465917e-05,0,Low
1,2,1,0,37,2463,20,54675,689,3653,0.1127818800541332,0,0,1,1,0,2.9674317537465917e-05,0,Low
4,1,0,0,35,972,5,36087,572,5029,0.1783665722853518,0,1,0,5,0,2.9674317537465917e-05,0,Low
4,0,0,1,28,1004,7,52396,587,5411,0.1327309503426042,0,0,1,5,0,2.9674317537465917e-05,0,Low
3,2,1,1,36,2818,1,38237,568,4714,0.1632489323070228,0,0,1,11,0,2.9674317537465917e-05,0,Low
1,1,0,1,27,2896,7,40744,581,3966,0.2012340362578822,0,0,0,7,0,2.9674317537465917e-05,0,Low
1,0,1,0,33,2398,1,32371,650,3466,0.1150151871309638,0,0,1,6,0,2.9674317537465917e-05,0,Low
2,1,0,1,26,3189,1,66469,580,4066,0.0907189060530863,1,0,1,11,0,2.9674317537465917e-05,0,Low
4,0,0,0,30,3006,4,49111,501,5362,0.1310850703247512,0,0,1,11,0,2.9674317537465917e-05,0,Low
2,0,1,0,23,1757,2,69205,720,3555,0.2187777458399165,0,0,1,14,0,2.9674317537465917e-05,0,Low
2,2,0,0,39,2633,2,35923,620,4913,0.0926363936577419,0,0,1,9,0,2.9674317537465917e-05,0,Low
3,2,1,1,35,1791,16,61306,655,3166,0.1964788304794099,0,0,1,14,0,2.9674317537465917e-05,0,Low
1,2,0,1,35,2415,19,44813,686,4084,0.1390322805018085,0,0,1,11,0,2.9674317537465917e-05,0,Low
3,2,1,1,38,2442,21,49577,609,3361,0.1347626309654217,0,0,0,3,0,2.9674317537465917e-05,0,Low
0,2,0,1,26,3409,8,34474,713,3150,0.1226770590774499,0,0,1,13,0,2.9674317537465917e-05,0,Low
1,1,0,0,38,2643,3,48236,702,3241,0.1277356455915355,0,0,1,4,0,2.9674317537465917e-05,0,Low
2,2,0,1,29,2636,15,30059,620,3825,0.1681317032376009,0,0,1,9,0,2.9674317537465917e-05,0,Low
1,1,0,1,34,830,8,32971,605,5388,0.1646838156413771,0,0,0,9,0,2.9674317537465917e-05,0,Low
1,1,0,0,30,1743,12,58704,732,3672,0.2123958685171918,0,0,0,12,0,2.9674317537465917e-05,0,Low
3,0,0,0,28,858,5,52605,633,3678,0.0885028969036107,0,0,1,12,0,2.9674317537465917e-05,0,Low
3,2,1,1,31,2533,6,71112,654,3413,0.1435112024583617,0,1,0,3,0,2.9674317537465917e-05,0,Low
2,2,0,1,28,1767,9,34668,590,4590,0.0820216454906749,0,0,1,2,0,2.9674317537465917e-05,0,Low
2,0,0,0,15,1119,5,61910,556,5266,0.0909150377787675,0,0,0,6,0,2.9674317537465917e-05,0,Low
2,0,1,1,33,959,16,65052,637,3428,0.098959635240143,1,0,1,12,0,2.9674317537465917e-05,0,Low
3,1,1,1,34,2589,9,31308,537,5100,0.1202969254213551,0,0,1,10,0,2.9674317537465917e-05,0,Low
3,1,0,0,31,2110,2,58010,548,4095,0.160487299179852,1,0,1,8,0,2.9674317537465917e-05,0,Low
1,1,0,1,34,3371,12,73683,589,3907,0.1543095120837815,0,0,1,10,0,2.9674317537465917e-05,0,Low
1,2,1,1,31,2314,9,71726,645,5573,0.1173165577676148,0,0,0,13,0,2.9674317537465917e-05,0,Low
0,0,0,0,35,2593,22,53015,686,3490,0.1330779243630664,0,0,1,12,0,2.9674317537465917e-05,0,Low
1,1,1,0,31,1356,4,54439,567,3125,0.1621595290777358,0,0,1,9,0,2.9674317537465917e-05,0,Low
1,1,1,0,30,1470,17,63541,645,3108,0.197281544142363,1,0,1,0,0,2.9674317537465917e-05,0,Low
1,1,0,0,39,3146,0,40124,589,3576,0.1588438634309107,0,0,1,13,0,2.9674317537465917e-05,0,Low
2,1,0,1,23,1634,5,35472,552,5291,0.1941590324022485,0,0,1,13,0,2.9674317537465917e-05,0,Low
2,0,0,0,34,821,1,48532,729,4112,0.1959776712850505,0,0,1,7,0,2.9674317537465917e-05,0,Low
4,1,1,0,38,1053,3,69665,681,4333,0.178888343424616,0,0,1,10,0,2.9674317537465917e-05,0,Low
2,1,0,1,32,3112,2,75575,640,5203,0.1296328525803118,1,0,0,9,0,2.9674317537465917e-05,0,Low
0,1,1,0,28,981,11,42379,564,3994,0.1157041384576731,0,0,1,0,0,2.9674317537465917e-05,0,Low
1,0,1,0,24,2647,12,63623,508,4761,0.0863784623488273,0,0,1,2,0,2.9674317537465917e-05,0,Low
1,0,1,1,29,2479,6,66125,672,5010,0.1670517550521543,0,0,1,8,0,2.9674317537465917e-05,0,Low
1,2,1,1,29,1642,6,51148,628,5179,0.166705753102573,1,0,0,3,0,2.9674317537465917e-05,0,Low
0,1,1,1,37,2297,0,62730,700,5209,0.0818845501930417,0,0,1,5,0,2.9674317537465917e-05,0,Low
4,2,0,0,31,1703,1,74131,602,5850,0.1401410155473301,0,0,0,13,0,2.9674317537465917e-05,0,Low
3,0,1,0,30,3230,4,45357,568,4331,0.0828943151473444,0,0,1,0,0,2.9674317537465917e-05,0,Low
2,1,0,0,29,2962,4,57814,597,4479,0.0888541937997824,0,0,0,6,0,2.9674317537465917e-05,0,Low
2,0,1,1,25,1273,11,34158,594,5251,0.0914714058208215,0,1,1,8,0,2.9674317537465917e-05,0,Low
3,0,0,0,25,1474,8,53116,650,4380,0.2154138029183896,0,0,1,12,0,2.9674317537465917e-05,0,Low
2,1,1,0,30,1685,5,32843,643,5624,0.1164652262876981,0,0,1,9,0,2.9674317537465917e-05,0,Low
1,1,0,0,35,1206,7,67216,707,3199,0.1231822081880203,0,1,0,11,0,2.9674317537465917e-05,0,Low
3,1,0,0,27,1790,2,32228,560,4241,0.0811406032145354,1,0,1,9,0,2.9674317537465917e-05,0,Low
0,2,1,0,37,1889,6,41941,542,5984,0.1571323640404012,1,0,1,7,0,2.9674317537465917e-05,0,Low
3,0,0,0,29,2810,3,35496,733,4247,0.0834257864779284,0,0,1,13,0,2.9674317537465917e-05,0,Low
0,0,0,0,37,1094,9,44642,549,4419,0.0822346422366335,0,0,1,0,0,2.9674317537465917e-05,0,Low
1,1,0,1,30,3365,1,55526,667,3166,0.1150505884597951,1,0,1,14,0,2.9674317537465917e-05,0,Low
3,0,0,0,15,1563,10,54841,678,3729,0.0945408097381324,0,0,0,7,0,2.9674317537465917e-05,0,Low
2,1,0,1,26,1284,6,39408,514,4921,0.1404622646285014,1,1,1,9,0,2.9674317537465917e-05,0,Low
1,0,0,1,26,2856,10,39860,702,3562,0.181187006451672,0,0,1,13,0,2.9674317537465917e-05,0,Low
3,2,0,1,28,2796,9,65577,649,3128,0.2125162680999874,0,0,1,6,0,2.9674317537465917e-05,0,Low
0,0,2,0,28,1988,1,59796,596,5188,0.1452783827051691,1,0,0,9,0,2.9674317537465917e-05,0,Low
2,1,0,1,31,3049,4,42378,732,5754,0.1053416678378097,0,0,0,3,0,2.9674317537465917e-05,0,Low
0,0,0,1,39,1918,13,72046,500,3367,0.1560350558017546,1,0,1,1,0,2.9674317537465917e-05,0,Low
1,2,1,1,33,3307,9,32289,567,5510,0.0900040775331537,0,0,1,2,0,2.9674317537465917e-05,0,Low
3,1,0,0,25,2941,6,36332,636,5111,0.2077952263028843,0,0,1,9,0,2.9674317537465917e-05,0,Low
0,1,0,1,15,1976,4,46212,666,5446,0.1015198515062469,0,0,1,0,0,2.9674317537465917e-05,0,Low
3,1,0,0,38,1440,12,54912,570,4952,0.1153639935915545,0,0,1,1,0,2.9674317537465917e-05,0,Low
1,0,0,1,37,2506,22,59975,652,3372,0.0927603459183193,0,0,1,4,0,2.9674317537465917e-05,0,Low
1,0,0,0,15,1439,13,63846,655,3719,0.1961495464439727,0,0,0,13,0,2.9674317537465917e-05,0,Low
1,1,2,0,24,1192,10,84324,538,5054,0.1057512120466412,1,0,1,14,0,2.9674317537465917e-05,0,Low
2,1,0,0,27,2758,4,72515,575,4540,0.2075700039603117,0,0,0,4,0,2.9674317537465917e-05,0,Low
0,0,1,1,34,2155,0,59701,715,3435,0.1251818898931466,0,0,1,5,0,2.9674317537465917e-05,0,Low
2,0,2,1,32,3463,17,54042,605,4679,0.1907566983941341,1,0,1,2,0,2.9674317537465917e-05,0,Low
3,1,0,1,26,1569,5,75384,519,4936,0.2136648641624465,1,0,0,7,0,2.9674317537465917e-05,0,Low
