email_opens,website_visits,brochure_downloads,contact_attempts,home_age,home_size_sqft,current_heating_age,estimated_income,credit_score,heating_degree_days,electricity_rate,referral,previous_customer,homeowner,time_in_home,converted
2,0,1,2,3,3075,22,93993,535,4837,0.10016279108510232,0,0,1,8,0
2,0,0,2,0,1595,9,49665,567,2064,0.08648694258462031,0,1,1,8,0
2,0,0,1,25,915,3,73998,667,4656,0.14481936851254762,0,0,1,10,0
1,0,0,2,12,1692,3,69030,568,4830,0.18171546054070098,0,0,1,6,0
10,5,4,8,29,2744,23,63823,792,6932,0.13183472094290744,1,0,1,16,1
1,0,1,1,34,2405,19,38389,588,3331,0.10276461395278261,1,0,1,9,0
2,0,2,1,10,3438,7,33482,524,5819,0.2199109823913742,0,0,1,0,0
0,1,1,0,38,829,15,70025,670,3589,0.17200883869322503,0,0,0,11,0
3,2,0,1,14,1704,9,67065,559,4433,0.15143233861133565,1,0,1,9,0
2,0,1,1,34,1327,4,67635,728,2725,0.16543211853275525,0,0,1,10,0
1,0,0,2,23,1580,1,40684,654,2108,0.21997785275859616,0,0,1,8,0
2,1,0,2,17,1403,24,78488,667,3566,0.19367635000666814,0,0,1,3,0
1,2,1,1,12,1983,16,49055,696,4192,0.19322386321587182,0,0,1,0,0
2,0,1,2,10,3072,9,35488,548,1516,0.18343149285342747,0,0,1,10,0
1,0,0,1,10,829,16,38482,574,4452,0.09630446418453004,0,0,1,0,0
2,1,1,0,33,1239,7,47611,688,4426,0.11113197969859796,1,0,0,13,0
1,3,0,1,38,1790,12,55690,628,2485,0.09325437114279704,0,0,1,6,0
0,0,1,1,1,3326,9,92916,714,3845,0.20257292283578587,0,0,1,4,0
1,2,0,1,4,2781,6,44546,700,5488,0.16775482212072917,0,0,0,8,0
2,1,0,2,7,2641,17,57870,600,4735,0.16060100431931099,1,0,1,12,0
1,1,0,0,26,2740,22,97173,567,5548,0.2075802402979241,0,1,1,14,0
7,1,1,2,5,2649,0,38951,727,4811,0.15223696885409388,0,0,1,0,0
0,0,0,1,30,1984,19,31632,587,1447,0.2141233170433438,1,0,1,8,0
7,8,4,3,49,2243,20,111253,650,5028,0.14693359134627715,0,0,1,19,1
4,0,0,0,6,1704,7,49097,743,5768,0.1705584537573382,0,0,0,14,0
3,0,0,2,27,2598,15,91454,516,2714,0.17775234886828467,0,0,0,5,0
5,2,1,3,39,846,15,86985,609,4104,0.1746240239676593,1,0,1,13,0
1,1,0,0,17,2715,11,37444,650,5221,0.16721605728173716,0,0,1,1,0
12,6,6,4,46,3506,12,145314,777,5065,0.19238416411958553,1,0,1,10,1
2,1,0,1,22,856,4,95049,590,1003,0.13507016946123823,0,0,1,10,0
1,1,1,1,15,1253,11,35478,627,5541,0.2189400605498668,0,0,1,1,0
2,1,0,0,8,2411,11,73020,646,1192,0.10790426014935464,0,0,1,11,0
5,3,0,1,15,2316,10,89210,610,5741,0.20583713801555215,0,0,0,9,0
2,0,0,1,22,3098,11,40282,638,5380,0.13265238694243722,0,0,0,1,0
6,0,1,0,35,2158,12,79328,665,3566,0.08536261839945826,1,0,0,10,0
1,2,0,0,21,1417,4,76517,502,3416,0.1806353253320988,0,0,1,13,0
2,0,0,1,25,2753,4,85306,737,1758,0.0975756046658513,0,0,0,8,0
2,1,1,0,28,3286,0,66018,579,5192,0.0922954985336736,0,0,1,14,0
2,0,0,2,38,2739,7,35270,649,1148,0.1338265384003809,0,0,1,3,0
1,0,0,0,39,1275,17,94899,716,3828,0.21063420822082574,0,0,1,4,0
2,1,0,1,27,2265,8,45428,634,5408,0.12159703245922174,1,0,1,7,0
3,3,0,2,31,888,18,63733,651,4627,0.11510383038543096,0,0,1,11,0
4,0,0,1,0,1023,5,75503,575,1819,0.1938524386814018,0,0,1,3,0
1,1,1,2,0,1654,1,70392,635,5857,0.12863585947906797,0,0,1,10,0
1,1,1,1,24,2529,12,33331,699,4607,0.08215182557923043,0,0,1,12,0
0,1,0,0,10,3247,1,77749,734,2807,0.14596900291348697,1,0,1,12,0
0,1,1,1,25,2834,19,56798,732,4540,0.1771615791182471,0,0,1,4,0
4,0,1,2,37,1475,1,94486,627,4985,0.18022200302439934,0,0,1,1,0
0,0,1,1,26,969,7,82921,607,1223,0.12908666078392525,0,0,1,2,0
1,0,1,2,30,1196,16,79116,661,5963,0.0948393783962259,0,0,1,5,0
0,2,2,1,12,3438,3,70305,568,3039,0.10567066420946117,1,0,0,13,0
2,1,1,2,26,2236,12,43294,533,3055,0.17865601919207202,0,1,1,8,0
2,1,0,1,17,2294,13,51881,545,1596,0.17136844519734598,0,0,0,0,0
0,1,1,2,28,1598,16,70829,631,1130,0.18066301420532366,0,0,1,14,0
3,0,1,1,20,2757,21,43311,565,2320,0.2009523945002341,0,0,1,2,0
4,0,0,1,2,2805,24,85121,582,4951,0.16711051977578303,1,0,0,12,0
1,0,0,2,31,1396,9,55473,675,3534,0.21443257641785068,0,0,1,11,0
2,1,0,0,26,3496,17,52408,655,2976,0.19457581904884574,0,0,1,0,0
4,1,1,1,14,1049,8,90926,573,5615,0.19152861284201383,0,0,1,1,0
11,8,3,5,22,2292,28,91915,732,3554,0.13458048161256284,1,1,1,17,1
1,0,0,1,3,2501,2,61207,745,5920,0.12910721937949554,1,0,1,5,0
2,1,0,0,9,3356,9,48299,719,4256,0.13057025857630977,0,0,1,5,0
1,2,0,0,9,943,5,98674,519,1068,0.13074783916858707,0,0,1,2,0
1,0,1,0,0,883,16,78847,723,3056,0.12421425382605036,1,0,1,4,0
1,0,1,3,11,1386,3,61869,537,5319,0.08639054141675921,0,0,1,3,0
4,3,0,3,35,1674,23,52785,700,3224,0.10256338354381916,0,0,1,12,0
2,3,0,2,22,1657,21,46979,577,2295,0.08001376515641825,1,0,0,5,0
1,3,0,0,11,3397,23,63987,739,2183,0.154180865846279,1,0,1,4,0
2,1,1,0,20,2903,8,59679,542,5491,0.19775221492218029,0,0,1,11,0
2,2,1,1,6,2888,7,59034,531,1006,0.11529498452737609,0,0,1,12,0
2,0,0,2,5,2201,3,42853,588,3820,0.18172926105303572,0,0,1,7,0
0,3,0,2,35,2439,5,53915,603,1581,0.09972549178739683,1,0,1,13,0
2,2,0,1,28,952,12,93499,544,5386,0.2024673162521946,1,0,0,13,0
1,1,0,0,7,2341,5,63513,656,3534,0.18707056506945974,0,0,0,4,0
2,0,3,1,34,1875,12,36007,640,2014,0.18044691775489075,0,0,1,11,0
2,1,0,3,20,1529,6,50212,674,1029,0.18445604244297836,0,0,1,5,0
3,2,1,0,21,3054,2,87940,680,4502,0.10303945838685889,1,0,1,4,0
3,0,1,1,34,2387,1,56477,641,2841,0.20375904467412612,0,0,1,11,0
3,1,0,1,5,2530,1,55236,593,2421,0.15701958572168878,0,0,1,1,0
2,1,1,1,13,1311,1,31044,528,2099,0.19553366362741786,0,0,1,11,0
2,0,0,0,1,1024,19,74605,669,3215,0.10864631843342194,0,0,1,4,0
2,1,2,1,20,1966,2,68224,706,5192,0.20402688563913596,0,0,1,3,0
3,3,0,0,8,962,17,39362,675,5943,0.12625296629999616,0,0,1,6,0
10,6,3,4,32,3736,23,67913,661,5151,0.19173254154386554,1,0,1,18,1
4,3,1,0,3,3474,5,46717,622,2524,0.15482118242082604,0,1,1,8,0
0,2,1,2,30,2538,18,34200,582,4778,0.1627321201305358,1,0,1,0,0
2,0,1,0,7,1883,14,46714,694,2592,0.1465652835165437,0,0,1,13,0
12,7,2,3,26,1594,24,140636,799,4046,0.15300492142493885,1,0,1,15,1
0,1,0,1,36,2853,6,97160,689,4793,0.15926367010710063,0,0,1,6,0
1,1,0,2,27,1897,3,63422,557,2104,0.10094484110674751,0,0,1,11,0
2,1,1,1,5,1275,22,31893,729,2605,0.1584849781550462,1,0,0,5,0
1,1,0,2,34,2888,5,33863,642,4449,0.110352127927061,0,1,1,12,0
1,1,0,2,14,846,17,66564,709,1395,0.1140317352055771,0,0,1,12,0
3,1,0,0,32,2541,16,51159,579,4530,0.09180532005402639,0,0,1,4,0
3,1,1,1,37,1268,2,56361,607,2085,0.13474658192038158,0,0,1,10,0
11,4,4,2,31,3718,14,100142,678,6700,0.14884705990196848,1,1,1,11,1
1,0,1,0,37,1503,24,61563,723,3099,0.1479880184527404,0,0,1,0,0
2,1,0,0,13,3161,6,54613,563,2582,0.20896450022533775,0,0,1,0,0
1,1,1,1,25,2659,3,33423,643,2703,0.08861438580303953,0,0,1,10,0
0,2,0,1,5,1621,2,64420,537,3407,0.1665467579501319,0,0,1,0,0
1,0,0,3,32,1307,22,61130,609,4871,0.11854513455683496,0,0,1,6,0
7,1,0,0,29,1686,2,94139,741,3729,0.2142313133310324,0,0,1,7,0
1,1,3,1,30,1913,24,74269,697,2434,0.12911710839851392,0,0,1,3,0
6,0,1,1,39,3199,23,70893,567,3323,0.08825775561178098,0,0,1,1,0
1,1,1,1,23,2408,20,77044,609,3694,0.08306037147381463,1,0,1,9,0
3,1,2,1,5,2908,3,66185,720,2475,0.12604561372466822,1,0,1,2,0
3,0,0,1,26,2600,21,39200,513,5822,0.10179959665567052,0,0,1,11,0
2,0,0,0,29,2630,6,55984,504,5420,0.13858415422426495,0,0,1,0,0
3,1,1,2,31,3259,21,61160,518,4742,0.13565491900891202,0,0,1,6,0
4,0,0,2,36,1010,8,71456,717,2507,0.10415024380391179,0,0,1,1,0
1,1,3,0,21,1173,24,51365,722,2909,0.15298961070383277,0,0,1,1,0
3,0,1,2,34,2953,19,38650,676,1040,0.21740685475970117,0,0,1,3,0
5,0,0,0,18,3499,2,50868,568,4498,0.108297374601007,0,0,0,5,0
2,0,0,0,13,2707,8,80243,568,5976,0.08439551145027847,0,0,1,10,0
3,2,1,0,33,2774,16,41252,714,5920,0.1843785352578598,0,1,0,13,0
4,0,0,2,27,1998,3,93842,603,3021,0.11485665911328127,1,0,1,0,0
2,2,0,0,9,1624,20,93659,683,4801,0.211449738224872,0,0,1,10,0
3,1,0,1,8,1947,1,40418,527,4066,0.1916611070306064,1,0,0,0,0
0,1,0,1,32,2908,7,59917,655,1883,0.14116036901452184,0,0,1,3,0
12,8,2,3,33,1802,27,80243,795,3779,0.19761806272257537,1,0,1,16,1
3,0,0,0,23,1580,22,72811,648,3559,0.14823698545661812,0,0,1,10,0
0,1,0,2,27,2173,5,85699,613,5722,0.0853918213202432,0,0,1,10,0
3,1,0,0,12,1569,8,53286,613,1920,0.08387009980200573,0,0,1,5,0
1,2,0,1,22,1155,21,56432,557,2818,0.17721603878979125,0,0,1,4,0
2,1,1,0,22,3343,7,80836,724,5200,0.12200993010369285,0,0,1,3,0
0,1,0,2,27,1196,8,75910,709,4161,0.1343919408112785,0,0,1,4,0
3,0,0,0,24,3222,11,87524,613,4903,0.10292122976016597,0,0,1,3,0
1,0,1,1,27,1993,5,80298,713,2943,0.18247571338832091,0,0,1,6,0
2,0,0,2,35,2379,12,67933,622,3388,0.12720033141896556,0,0,1,6,0
1,0,0,2,1,3031,13,72339,527,4306,0.15430608864951784,0,0,1,13,0
2,2,0,2,27,1131,11,84255,539,2615,0.12644701988952495,0,0,1,1,0
3,2,0,0,26,820,10,80825,524,5839,0.10017683353468008,0,0,1,4,0
2,2,2,0,1,1856,6,31044,749,3268,0.1756966371054924,0,0,1,4,0
3,0,0,0,38,3324,6,62280,737,3609,0.12483457598473484,1,0,1,4,0
3,1,1,1,12,2553,20,36070,512,5214,0.1027104000995824,1,0,1,3,0
2,2,0,3,0,1843,20,37563,747,3147,0.12160917531188357,0,0,1,9,0
2,2,0,1,19,3218,7,82999,570,2501,0.12147671185403647,0,0,1,11,0
2,3,1,0,30,2010,13,91989,710,3212,0.21420128204861616,0,0,0,5,0
9,8,2,0,29,1581,19,144958,798,6585,0.12106609222559392,1,0,1,3,1
4,1,0,1,12,2048,13,35598,608,4488,0.19170954426557654,0,0,1,2,0
1,1,1,0,31,1221,13,31985,681,4860,0.18900862486326886,0,0,1,8,0
2,2,0,1,2,3179,19,96088,740,3518,0.16853762832037755,0,0,1,1,0
2,1,0,3,3,1482,18,31849,561,2301,0.1950795948579951,0,0,1,6,0
1,2,0,1,35,1476,3,59617,693,2897,0.14780546906603123,0,0,1,4,0
3,0,0,3,2,3063,16,53011,562,1306,0.2147231670012253,1,0,1,0,0
3,0,0,2,3,1521,13,89360,686,3069,0.09730144886300521,0,0,1,13,0
1,3,0,3,21,3251,20,66308,521,1160,0.1933256933874125,0,0,1,10,0
2,2,2,1,11,1305,0,88469,630,5567,0.08714378469752662,0,0,1,1,0
2,3,0,2,30,2863,6,35230,741,5421,0.09331476426224934,0,0,1,11,0
3,0,0,0,18,2216,8,53068,737,5398,0.20887791473469886,0,0,1,13,0
0,2,0,3,0,1238,5,88614,621,2778,0.0986780561588114,1,0,1,2,0
2,3,2,1,30,2090,23,54700,594,2634,0.2012285969667576,0,0,1,7,0
3,1,0,1,27,2106,23,61414,713,2252,0.17395142991696216,0,0,1,2,0
5,0,0,2,35,2108,2,31860,636,1803,0.1109828526752655,0,0,1,12,0
3,2,1,1,22,2385,1,30498,713,4091,0.11421272856330217,0,0,1,14,0
0,2,0,0,34,2149,10,46811,726,1030,0.0909896144998525,0,0,1,11,0
4,0,0,1,10,1842,14,54992,688,3728,0.14106426784214526,0,0,1,0,0
0,1,1,1,23,1825,16,85647,583,3464,0.19288310773727957,0,0,1,14,0
3,0,0,3,19,1243,23,40716,652,3085,0.08544847577253703,0,0,1,12,0
3,1,1,0,29,2358,0,45228,507,2638,0.15292412028453528,0,0,1,6,0
1,1,2,2,30,3358,19,64441,659,5378,0.16641382310638214,0,0,1,12,0
1,0,0,0,16,1380,22,68463,507,2109,0.09979149263148981,0,0,1,11,0
3,2,0,0,33,1926,7,42982,621,3009,0.16963435015888056,0,0,0,2,0
4,2,0,0,3,1579,2,53795,642,4773,0.15361357525948383,1,0,0,5,0
2,1,0,0,20,911,19,49226,602,5251,0.14690872754562623,0,0,1,6,0
3,1,0,0,17,2719,8,89132,691,2772,0.17449948265039494,1,0,1,13,0
2,0,0,1,14,2394,21,34297,525,4543,0.2112342923428548,0,0,1,12,0
4,1,1,0,38,2987,4,58782,605,1513,0.10698122478010999,0,0,1,10,0
1,0,1,1,38,1010,16,85708,578,2389,0.2069009370860333,0,0,0,5,0
2,1,0,0,25,3014,4,47469,683,4328,0.12349415155297522,0,0,0,6,0
2,1,1,0,8,2442,11,72417,651,1483,0.12852885251007096,1,0,1,13,0
1,1,1,1,10,3083,4,88667,632,2223,0.1517922912514252,0,0,1,14,0
2,0,1,1,25,2210,0,69240,683,4058,0.1175373142560152,1,0,0,13,0
7,7,3,3,22,1767,13,99208,799,6710,0.13070532077470695,1,1,1,7,1
0,2,1,2,25,3403,24,73098,739,4152,0.12779337307490368,1,0,1,1,0
3,0,2,1,31,1436,18,87118,584,5083,0.15553883664279355,0,0,0,2,0
1,1,2,1,0,1249,4,66987,552,2354,0.08076563648158012,1,1,1,14,0
0,0,0,1,6,2429,1,46944,665,3695,0.18809958321657824,0,0,1,8,0
1,1,2,1,28,3293,23,61914,707,2932,0.11628306430167834,0,0,0,4,0
4,2,0,3,13,829,23,97811,726,4058,0.21788355489658034,1,0,1,0,0
11,5,3,1,40,3213,19,89107,746,4711,0.1543809477458759,0,1,1,12,1
1,3,0,2,34,1642,17,86751,620,3720,0.16625011804652062,0,0,1,13,0
14,4,1,4,19,1508,28,78001,716,6716,0.13781676490776756,1,1,1,11,1
10,0,5,2,43,2965,25,78595,813,5804,0.2345686809298319,1,0,1,6,1
3,0,2,0,2,1575,24,63827,542,5091,0.14931574606845807,0,0,1,9,0
0,1,0,2,17,1722,6,46244,507,3281,0.17560509800333454,0,0,0,0,0
3,1,1,1,2,3217,23,50262,667,3970,0.11876566098932978,0,0,1,14,0
1,1,1,0,37,907,12,58161,535,3384,0.18340734948660098,0,0,1,2,0
11,3,4,3,23,2583,18,148399,805,6195,0.20722769021008056,1,0,1,5,1
4,5,2,3,40,1792,26,103944,653,5804,0.14353416550888018,0,0,1,9,1
2,1,1,2,24,1383,11,95444,631,3489,0.0963197029670857,0,0,1,11,0
3,4,0,0,18,2569,21,87781,692,4357,0.14229531719369254,0,0,1,8,0
3,2,1,2,24,1767,2,84214,727,2838,0.0827060436351974,0,0,1,12,0
3,4,3,2,36,2669,27,141837,809,6098,0.21190432140414495,1,1,1,14,1
2,2,1,0,38,2302,2,90479,566,3009,0.16470259772815984,0,0,1,0,0
3,0,2,0,15,1762,9,57359,613,1771,0.20705918830333608,1,0,0,4,0
1,0,0,1,26,3175,2,78854,659,2599,0.17530570732214057,0,1,0,8,0
2,1,0,2,8,3141,21,31425,742,4790,0.21898682962527855,1,0,0,4,0
2,0,1,1,18,2714,22,86784,625,2262,0.11104719479569858,0,0,1,10,0
10,5,5,3,30,2208,23,145189,770,4185,0.1539092294453259,1,1,1,13,1
1,0,1,2,23,2646,6,79130,705,4752,0.08763847584235787,0,0,1,9,0
2,0,0,0,8,954,18,50719,552,4889,0.19762833466077723,1,0,1,0,0
1,0,0,2,11,2989,2,87550,723,5562,0.086140117014228,0,0,1,3,0
2,0,2,0,36,1065,3,80344,679,4336,0.16989732258203477,0,0,1,11,0
2,0,1,0,7,2139,16,95925,619,5814,0.10754865668268698,1,0,1,6,0
0,3,0,2,27,1313,5,63757,712,1591,0.1953144589099001,0,0,1,9,0
4,1,1,2,9,3358,10,66250,683,5801,0.09224808164592144,0,0,0,7,0
3,2,0,1,2,2813,6,55445,597,1468,0.09913528715788428,1,0,0,6,0
3,1,0,1,11,3013,0,53008,526,1270,0.16854245385469524,0,0,1,11,0
0,1,0,2,37,1865,0,40176,573,3892,0.18029792681256904,0,0,1,4,0
1,1,0,2,9,2015,17,68329,654,5607,0.10463515528436988,0,0,1,11,0
3,1,1,4,38,1839,11,95746,546,3490,0.19628277232333874,0,0,1,6,0
2,3,0,1,1,1849,17,69233,539,5226,0.19925072761998988,0,0,1,8,0
1,1,1,2,31,973,12,64654,736,3879,0.11456474868291974,0,0,1,9,0
2,1,2,3,27,3363,22,81805,685,3376,0.21268478839692845,1,1,0,13,0
4,1,1,1,31,1507,1,46068,741,2720,0.17799172731131493,0,0,1,8,0
1,0,1,2,17,3415,9,48556,538,5969,0.09558063483598131,1,0,0,3,0
0,0,0,1,24,2639,11,47901,553,3057,0.08983466764623788,1,0,0,5,0
3,0,0,1,13,3324,10,80571,539,1017,0.11324572946594172,0,0,1,12,0
2,1,0,3,14,1104,7,38250,667,4177,0.17241409972728797,0,0,1,8,0
2,2,0,1,5,2801,3,36065,739,3755,0.17498452467738293,1,0,1,4,0
0,1,2,0,29,1506,22,70145,579,2151,0.21511623501034693,0,0,1,12,0
1,0,1,2,26,3235,18,51730,628,3486,0.13571414322242417,0,1,1,9,0
2,1,0,0,37,3044,1,64629,670,1492,0.14368351708794935,0,0,1,4,0
3,2,1,1,35,1791,16,61306,655,3166,0.19647883047940995,0,0,1,14,0
3,2,0,2,7,2627,0,68430,703,1855,0.09079003244497783,0,1,1,3,0
6,1,1,2,4,1876,8,47370,520,5783,0.21024718460226316,0,0,1,11,0
1,1,2,1,14,2604,4,33169,550,4784,0.2036153940272858,0,0,1,10,0
2,2,0,0,39,2633,2,35923,620,4913,0.09263639365774198,0,0,1,9,0
0,1,1,0,13,2691,12,63056,647,3626,0.09367892835437552,0,0,0,0,0
0,4,0,2,16,972,9,34240,749,4522,0.20946886907604695,0,0,1,0,0
5,0,0,1,8,1989,7,70319,674,4768,0.18306039106201444,1,0,0,5,0
1,0,0,1,5,1531,23,63295,545,5430,0.15564548058575745,0,0,1,14,0
3,5,0,2,31,2084,6,63808,586,4361,0.1286437725504592,0,0,0,14,0
3,0,1,7,22,2592,11,35996,674,2563,0.13338741949171135,0,0,1,14,0
0,1,0,1,2,3246,15,41980,696,5666,0.1350344040475158,0,0,1,1,0
10,5,5,2,17,3029,17,74436,756,3856,0.1450272128855974,1,0,1,5,1
3,0,0,2,17,2584,9,95601,678,1797,0.17718599493361709,0,0,0,2,0
2,2,0,0,9,2016,9,87683,698,2800,0.17384592371132385,0,0,1,0,0
1,0,0,0,18,2563,10,43926,720,2775,0.11693063863355742,0,0,1,2,0
4,1,1,0,7,813,4,79945,601,5596,0.21720625412599937,1,0,1,9,0
1,1,0,2,32,1783,10,33609,575,3594,0.15436351081967706,0,0,0,13,0
1,1,0,2,27,3057,17,58973,563,3454,0.21587458577548763,0,0,1,3,0
1,3,0,1,21,972,14,85744,595,2169,0.14509939560276275,1,0,1,11,0
3,0,0,2,8,1473,23,74164,590,4518,0.2048521028561474,0,0,1,7,0
1,0,0,1,9,2691,2,86407,558,3916,0.11386621754962667,0,0,1,4,0
2,3,0,1,22,1189,10,90824,710,3567,0.196587054910144,0,0,0,6,0
3,0,1,0,33,3103,19,96924,693,3394,0.08577821398280977,0,0,1,3,0
3,2,0,1,27,1146,2,85747,595,1910,0.17036406313308955,0,0,1,2,0
1,1,0,1,14,1125,5,33333,687,3160,0.16415385947457584,0,0,1,1,0
1,5,1,4,39,1792,1,68288,608,4577,0.2191531940571675,0,0,0,8,0
3,0,1,3,20,2669,10,32531,527,5443,0.19409227526521994,0,0,1,1,0
3,0,0,1,38,1884,10,31551,554,2735,0.12790487766632186,0,0,1,6,0
2,0,1,2,22,1020,15,62993,608,4611,0.12924630480018393,1,0,1,9,0
11,5,3,4,42,1732,22,71955,802,6102,0.2213542667472357,0,0,1,10,1
5,0,1,1,31,1755,1,44563,726,5516,0.10877814204209138,1,0,1,9,0
10,5,0,2,17,1986,17,128322,785,5943,0.1333582075016766,1,0,1,13,1
2,1,1,1,21,2885,13,80949,737,4964,0.1034226002913359,0,0,0,1,0
4,1,1,2,23,1938,23,58081,709,1302,0.10718717260270111,1,0,1,2,0
2,0,1,1,21,2488,4,62777,707,1962,0.13452326202344267,0,0,0,12,0
3,0,0,1,17,1694,21,66674,643,3889,0.1878567218768245,1,0,1,14,0
3,5,0,3,35,1860,6,53703,677,3013,0.08163810316994585,0,0,1,4,0
0,3,1,1,2,1039,1,39074,578,3443,0.15358166101153892,0,0,1,5,0
2,1,3,1,32,3278,19,99551,643,3486,0.1829743277211345,0,0,1,5,0
2,2,0,2,18,1509,5,36943,587,2719,0.21661684158889083,0,0,1,8,0
9,2,3,5,26,3026,17,101911,765,6336,0.21708015780052578,1,0,1,6,1
1,1,1,3,19,1175,18,63003,645,5163,0.1062764999431869,0,0,1,8,0
3,2,0,0,11,2793,0,46262,637,1164,0.16603539475547002,0,0,1,9,0
4,0,0,0,32,3289,16,80548,516,2546,0.15046422895049977,0,0,1,14,0
1,1,0,0,13,879,2,34355,546,3987,0.15339561944796037,0,0,1,13,0
1,0,0,2,2,1323,11,86847,656,3164,0.18545999517068462,0,0,1,3,0
0,1,0,2,1,973,4,50189,580,5031,0.18955880977488082,0,0,1,5,0
2,1,2,2,30,965,24,79852,636,1208,0.11058861864816288,0,0,0,1,0
4,1,0,2,5,2282,9,48044,708,4480,0.1565947007153069,0,0,1,9,0
4,1,3,4,36,1304,9,83497,569,5607,0.08503402698779447,0,0,1,8,0
0,1,0,2,30,3340,20,93487,695,3302,0.12913729480958017,0,0,1,9,0
4,3,0,0,30,1998,8,78744,730,5193,0.16325047410734722,0,0,1,5,0
0,1,0,2,12,1401,22,32211,720,2492,0.09595166371337566,1,0,1,14,0
1,0,0,1,22,3154,5,75355,590,5521,0.18564567728706394,0,0,0,0,0
2,1,1,1,30,1922,11,49286,695,1989,0.20007747584422492,1,0,1,1,0
12,7,2,6,37,2984,26,117235,662,3446,0.19855132533262282,1,0,1,5,1
1,1,0,1,19,2392,20,78058,617,3384,0.09219921748732111,0,0,1,4,0
3,0,1,1,15,1849,7,53653,627,1037,0.1676595797827522,0,0,1,13,0
2,1,0,3,8,3182,7,68299,717,1207,0.11882985176414561,0,0,1,6,0
0,2,0,2,32,920,15,40498,521,3269,0.1382734371707501,0,0,1,13,0
2,0,1,1,25,2819,20,37357,749,5244,0.10073919336655421,1,0,1,2,0
4,0,0,1,20,1914,7,30356,676,2945,0.1399777181968506,1,0,1,13,0
3,0,1,0,3,1227,15,62617,618,4871,0.18639786141519304,0,1,0,3,0
1,1,1,1,35,1864,5,86151,515,2579,0.11396507993083624,0,0,1,11,0
2,1,0,0,19,3059,14,92178,735,1691,0.21745620343097322,0,0,1,14,0
1,2,0,4,22,2916,10,39003,585,2418,0.20245701874590394,0,0,1,6,0
2,2,0,1,24,1297,9,66365,626,2298,0.15788414725949323,0,0,1,10,0
7,2,4,6,44,2197,24,115361,828,3778,0.1790958557247772,1,0,1,10,1
2,3,2,3,36,1777,11,89341,703,5931,0.1008220942767995,0,0,1,9,0
8,6,5,4,44,2409,21,84587,666,3487,0.16644373938913676,0,0,1,13,1
1,2,1,1,37,2028,12,79472,742,1936,0.17464576115140856,0,0,1,11,0
0,0,0,2,27,3085,4,85659,662,3927,0.17580515544179848,0,0,1,12,0
2,0,0,3,14,3234,4,31447,682,5070,0.1504452728158,0,0,1,7,0
2,0,0,1,31,1328,22,77590,723,4157,0.11505167044417787,0,0,1,1,0
9,4,5,5,44,2124,16,66393,784,3720,0.15842380600331438,1,0,1,4,1
2,1,1,2,35,2454,18,48506,703,3256,0.19396337627511553,1,0,1,12,0
1,0,0,0,23,1570,8,31559,693,4446,0.1825533246202531,1,0,1,0,0
1,1,0,1,19,1338,11,75583,518,5174,0.19767324324322927,0,0,1,9,0
1,1,0,1,15,3221,18,79671,601,2041,0.18583201218051235,0,0,1,8,0
3,0,0,1,20,3364,17,82323,609,5581,0.10171580146572495,0,0,1,0,0
0,2,0,2,33,1909,16,50600,545,1435,0.17323596026170196,0,0,0,6,0
0,1,0,1,0,2121,7,71506,634,4818,0.0851712900501437,0,0,1,12,0
1,0,0,1,4,2004,14,38248,508,1654,0.10566716718767603,0,0,1,2,0
2,0,0,2,36,3362,4,57001,603,1942,0.1554694355630107,1,1,1,5,0
7,1,0,0,4,1336,21,52178,556,4126,0.1828781949719841,0,0,1,14,0
1,0,1,0,34,1258,1,36983,514,1291,0.1669505583277588,0,0,1,1,0
0,0,1,1,9,1501,11,48020,604,1308,0.1896558561730013,0,0,0,9,0
2,0,0,1,19,2285,22,89598,711,1380,0.12210640508156567,0,0,1,0,0
5,0,0,2,7,1189,1,39161,504,2171,0.09614964666715707,0,0,1,7,0
1,1,0,1,35,2036,12,97873,528,5253,0.16845438192668216,0,0,1,10,0
2,2,1,0,0,1677,6,35728,652,5888,0.09670495151771917,1,0,1,1,0
1,0,1,2,23,2930,10,75942,644,5277,0.15375646544107127,1,0,1,6,0
2,2,1,0,30,2003,23,30449,626,3790,0.08412581565652481,1,0,1,2,0
1,0,0,1,1,3326,4,83161,528,2856,0.15890450050502586,1,0,0,3,0
2,0,0,2,20,1726,6,71402,682,1993,0.19681201908845433,0,0,0,13,0
3,0,0,3,34,1290,7,78211,502,3750,0.12923537296704768,0,0,1,9,0
2,1,1,0,16,1656,7,52015,672,5910,0.0970172223321592,0,0,1,9,0
1,2,0,0,21,2691,16,86359,598,5678,0.12925088245432625,0,0,0,4,0
2,2,1,2,19,1896,16,70675,737,3102,0.20296684647502206,0,0,1,4,0
1,2,0,2,32,2371,23,60067,598,4514,0.14414117958996697,0,0,1,4,0
1,1,1,2,9,2307,12,82609,523,5359,0.1967778213385793,1,0,1,12,0
1,2,0,1,9,3486,4,70242,506,3069,0.13233632855108377,0,0,1,13,0
4,1,0,0,8,1274,2,89754,665,4679,0.0949844111804456,0,0,1,0,0
1,1,1,1,12,1173,19,46994,583,5261,0.08493062475631856,0,0,1,10,0
0,1,0,0,18,1176,9,76077,563,5264,0.20549345914486478,0,0,1,6,0
1,2,1,2,34,2055,9,38396,597,3969,0.18963735851067712,0,0,0,9,0
